'state_id','county_id','value','start_date','end_date','source','dataset'),
(48,17,7.23,'2015-01-01','2015-12-31',12,69),
(46,19,5.26,'2015-01-01','2015-12-31',12,69),
(47,63,8.22,'2015-01-01','2015-12-31',12,69),
(48,25,10.31,'2015-01-01','2015-12-31',12,69),
(46,59,5.44,'2015-01-01','2015-12-31',12,69),
(42,29,10.21,'2015-01-01','2015-12-31',12,69),
(46,99,8.31,'2015-01-01','2015-12-31',12,69),
(49,1,4.48,'2015-01-01','2015-12-31',12,69),
(27,73,5.64,'2015-01-01','2015-12-31',12,69),
(42,37,10.06,'2015-01-01','2015-12-31',12,69),
(47,101,7.4,'2015-01-01','2015-12-31',12,69),
(31,33,5.21,'2015-01-01','2015-12-31',12,69),
(51,3,8.79,'2015-01-01','2015-12-31',12,69),
(56,3,6.74,'2015-01-01','2015-12-31',12,69),
(55,89,8.33,'2015-01-01','2015-12-31',12,69),
(47,161,7.26,'2015-01-01','2015-12-31',12,69),
(55,99,5.42,'2015-01-01','2015-12-31',12,69),
(45,59,7.8,'2015-01-01','2015-12-31',12,69),
(45,63,7.88,'2015-01-01','2015-12-31',12,69),
(56,19,2.69,'2015-01-01','2015-12-31',12,69),
(55,119,5.74,'2015-01-01','2015-12-31',12,69),
(51,89,8.16,'2015-01-01','2015-12-31',12,69),
(44,5,6.24,'2015-01-01','2015-12-31',12,69),
(48,447,6.48,'2015-01-01','2015-12-31',12,69),
(19,107,8.14,'2015-01-01','2015-12-31',12,69),
(17,203,9.05,'2015-01-01','2015-12-31',12,69),
(13,187,6.81,'2015-01-01','2015-12-31',12,69),
(39,161,9.73,'2015-01-01','2015-12-31',12,69),
(12,43,6.17,'2015-01-01','2015-12-31',12,69),
(12,51,6.84,'2015-01-01','2015-12-31',12,69),
(48,469,10.03,'2015-01-01','2015-12-31',12,69),
(48,481,11.85,'2015-01-01','2015-12-31',12,69),
(13,219,8.81,'2015-01-01','2015-12-31',12,69),
(13,225,8.57,'2015-01-01','2015-12-31',12,69),
(13,237,8.15,'2015-01-01','2015-12-31',12,69),
(13,165,8.59,'2015-01-01','2015-12-31',12,69),
(48,239,10.65,'2015-01-01','2015-12-31',12,69),
(24,9,7.5,'2015-01-01','2015-12-31',12,69),
(13,245,8.85,'2015-01-01','2015-12-31',12,69),
(13,283,9.11,'2015-01-01','2015-12-31',12,69),
(13,273,9.41,'2015-01-01','2015-12-31',12,69),
(13,289,8.21,'2015-01-01','2015-12-31',12,69),
(20,77,7.54,'2015-01-01','2015-12-31',12,69),
(5,25,8.56,'2015-01-01','2015-12-31',12,69),
(19,17,8.35,'2015-01-01','2015-12-31',12,69),
(48,219,7.96,'2015-01-01','2015-12-31',12,69),
(17,153,8.71,'2015-01-01','2015-12-31',12,69),
(39,3,9.83,'2015-01-01','2015-12-31',12,69),
(40,107,7.11,'2015-01-01','2015-12-31',12,69),
(27,165,6.73,'2015-01-01','2015-12-31',12,69),
(27,149,5.56,'2015-01-01','2015-12-31',12,69),
(39,67,10.07,'2015-01-01','2015-12-31',12,69),
(28,83,7.67,'2015-01-01','2015-12-31',12,69),
(29,39,6.47,'2015-01-01','2015-12-31',12,69),
(31,155,8.12,'2015-01-01','2015-12-31',12,69),
(31,49,5.01,'2015-01-01','2015-12-31',12,69),
(27,141,5.68,'2015-01-01','2015-12-31',12,69),
(48,345,5.26,'2015-01-01','2015-12-31',12,69),
(13,307,8.8,'2015-01-01','2015-12-31',12,69),
(13,311,6.84,'2015-01-01','2015-12-31',12,69),
(41,53,8.58,'2015-01-01','2015-12-31',12,69),
(13,167,8.4,'2015-01-01','2015-12-31',12,69),
(55,57,7.61,'2015-01-01','2015-12-31',12,69),
(55,73,6.83,'2015-01-01','2015-12-31',12,69),
(55,53,6.2,'2015-01-01','2015-12-31',12,69),
(55,35,6.83,'2015-01-01','2015-12-31',12,69),
(18,3,9.73,'2015-01-01','2015-12-31',12,69),
(20,45,7.62,'2015-01-01','2015-12-31',12,69),
(18,33,9.94,'2015-01-01','2015-12-31',12,69),
(19,87,8.47,'2015-01-01','2015-12-31',12,69),
(18,11,10.12,'2015-01-01','2015-12-31',12,69),
(18,97,9.97,'2015-01-01','2015-12-31',12,69),
(19,15,7.4,'2015-01-01','2015-12-31',12,69),
(39,91,10.12,'2015-01-01','2015-12-31',12,69),
(29,167,7.58,'2015-01-01','2015-12-31',12,69),
(19,115,8.44,'2015-01-01','2015-12-31',12,69),
(19,173,7.83,'2015-01-01','2015-12-31',12,69),
(39,29,10.31,'2015-01-01','2015-12-31',12,69),
(20,65,5.08,'2015-01-01','2015-12-31',12,69),
(45,91,8.05,'2015-01-01','2015-12-31',12,69),
(55,19,6.29,'2015-01-01','2015-12-31',12,69),
(20,123,6.55,'2015-01-01','2015-12-31',12,69),
(20,157,6.77,'2015-01-01','2015-12-31',12,69),
(20,201,6.85,'2015-01-01','2015-12-31',12,69),
(38,7,5.37,'2015-01-01','2015-12-31',12,69),
(40,149,7.05,'2015-01-01','2015-12-31',12,69),
(40,101,8.23,'2015-01-01','2015-12-31',12,69),
(26,35,6.28,'2015-01-01','2015-12-31',12,69),
(1,27,7.76,'2015-01-01','2015-12-31',12,69),
(1,37,8.24,'2015-01-01','2015-12-31',12,69),
(37,161,8.08,'2015-01-01','2015-12-31',12,69),
(40,39,6.65,'2015-01-01','2015-12-31',12,69),
(5,135,7.83,'2015-01-01','2015-12-31',12,69),
(37,177,6.92,'2015-01-01','2015-12-31',12,69),
(51,35,8.42,'2015-01-01','2015-12-31',12,69),
(19,51,8.31,'2015-01-01','2015-12-31',12,69),
(1,69,8.27,'2015-01-01','2015-12-31',12,69),
(13,23,8.46,'2015-01-01','2015-12-31',12,69),
(20,121,8.18,'2015-01-01','2015-12-31',12,69),
(13,285,9.17,'2015-01-01','2015-12-31',12,69),
(37,131,8.14,'2015-01-01','2015-12-31',12,69),
(8,121,6.63,'2015-01-01','2015-12-31',12,69),
(8,77,5.99,'2015-01-01','2015-12-31',12,69),
(48,309,9.68,'2015-01-01','2015-12-31',12,69),
(39,117,9.74,'2015-01-01','2015-12-31',12,69),
(20,153,5.07,'2015-01-01','2015-12-31',12,69),
(17,129,9.25,'2015-01-01','2015-12-31',12,69),
(39,121,8.75,'2015-01-01','2015-12-31',12,69),
(20,193,6.14,'2015-01-01','2015-12-31',12,69),
(16,57,9.03,'2015-01-01','2015-12-31',12,69),
(48,367,7.69,'2015-01-01','2015-12-31',12,69),
(39,135,9.48,'2015-01-01','2015-12-31',12,69),
(13,59,8.55,'2015-01-01','2015-12-31',12,69),
(19,143,7.61,'2015-01-01','2015-12-31',12,69),
(39,139,10.19,'2015-01-01','2015-12-31',12,69),
(48,391,9.78,'2015-01-01','2015-12-31',12,69),
(17,181,8.78,'2015-01-01','2015-12-31',12,69),
(48,401,8.04,'2015-01-01','2015-12-31',12,69),
(19,181,7.77,'2015-01-01','2015-12-31',12,69),
(19,185,8.25,'2015-01-01','2015-12-31',12,69),
(31,59,7.43,'2015-01-01','2015-12-31',12,69),
(48,223,9.25,'2015-01-01','2015-12-31',12,69),
(48,423,7.97,'2015-01-01','2015-12-31',12,69),
(48,231,8.41,'2015-01-01','2015-12-31',12,69),
(36,105,6.97,'2015-01-01','2015-12-31',12,69),
(48,313,9.96,'2015-01-01','2015-12-31',12,69),
(51,187,8.5,'2015-01-01','2015-12-31',12,69),
(36,17,7.51,'2015-01-01','2015-12-31',12,69),
(48,477,10.53,'2015-01-01','2015-12-31',12,69),
(48,291,9.12,'2015-01-01','2015-12-31',12,69),
(1,103,8.81,'2015-01-01','2015-12-31',12,69),
(40,147,7.59,'2015-01-01','2015-12-31',12,69),
(51,79,8.23,'2015-01-01','2015-12-31',12,69),
(42,125,9.6,'2015-01-01','2015-12-31',12,69),
(1,105,9.04,'2015-01-01','2015-12-31',12,69),
(54,51,9.54,'2015-01-01','2015-12-31',12,69),
(1,107,9.16,'2015-01-01','2015-12-31',12,69),
(51,69,8.96,'2015-01-01','2015-12-31',12,69),
(54,65,8.92,'2015-01-01','2015-12-31',12,69),
(28,53,8.75,'2015-01-01','2015-12-31',12,69),
(29,63,8.75,'2015-01-01','2015-12-31',12,69),
(29,197,8.24,'2015-01-01','2015-12-31',12,69),
(51,63,7.8,'2015-01-01','2015-12-31',12,69),
(54,49,8.84,'2015-01-01','2015-12-31',12,69),
(54,33,8.55,'2015-01-01','2015-12-31',12,69),
(39,51,9.45,'2015-01-01','2015-12-31',12,69),
(54,21,7.08,'2015-01-01','2015-12-31',12,69),
(29,49,8.2,'2015-01-01','2015-12-31',12,69),
(47,55,8.16,'2015-01-01','2015-12-31',12,69),
(54,5,7.57,'2015-01-01','2015-12-31',12,69),
(28,45,8.1,'2015-01-01','2015-12-31',12,69),
(28,99,9.04,'2015-01-01','2015-12-31',12,69),
(26,79,6.88,'2015-01-01','2015-12-31',12,69),
(5,111,8.81,'2015-01-01','2015-12-31',12,69),
(12,35,6.18,'2015-01-01','2015-12-31',12,69),
(12,133,8.42,'2015-01-01','2015-12-31',12,69),
(12,107,6.54,'2015-01-01','2015-12-31',12,69),
(12,117,5.61,'2015-01-01','2015-12-31',12,69),
(13,87,8.42,'2015-01-01','2015-12-31',12,69),
(40,119,6.83,'2015-01-01','2015-12-31',12,69),
(28,21,8.79,'2015-01-01','2015-12-31',12,69),
(46,49,5.28,'2015-01-01','2015-12-31',12,69),
(28,35,9.22,'2015-01-01','2015-12-31',12,69),
(54,67,6.8,'2015-01-01','2015-12-31',12,69),
(18,135,9.22,'2015-01-01','2015-12-31',12,69),
(54,79,7.99,'2015-01-01','2015-12-31',12,69),
(35,49,3.47,'2015-01-01','2015-12-31',12,69),
(13,275,8.34,'2015-01-01','2015-12-31',12,69),
(35,41,6.43,'2015-01-01','2015-12-31',12,69),
(38,75,6.93,'2015-01-01','2015-12-31',12,69),
(17,57,8.83,'2015-01-01','2015-12-31',12,69),
(28,9,8.47,'2015-01-01','2015-12-31',12,69),
(49,57,8.34,'2015-01-01','2015-12-31',12,69),
(19,95,8.12,'2015-01-01','2015-12-31',12,69),
(19,47,7.96,'2015-01-01','2015-12-31',12,69),
(17,45,9.06,'2015-01-01','2015-12-31',12,69),
(41,33,8.14,'2015-01-01','2015-12-31',12,69),
(13,309,8.68,'2015-01-01','2015-12-31',12,69),
(35,33,2.39,'2015-01-01','2015-12-31',12,69),
(51,678,7.89,'2015-01-01','2015-12-31',12,69),
(38,49,5.73,'2015-01-01','2015-12-31',12,69),
(17,183,8.87,'2015-01-01','2015-12-31',12,69),
(20,105,6.15,'2015-01-01','2015-12-31',12,69),
(1,1,9.18,'2015-01-01','2015-12-31',12,69),
(26,91,9.24,'2015-01-01','2015-12-31',12,69),
(26,1,9.33,'2015-01-01','2015-12-31',12,69),
(19,9,7.99,'2015-01-01','2015-12-31',12,69),
(26,111,8.27,'2015-01-01','2015-12-31',12,69),
(18,183,9.99,'2015-01-01','2015-12-31',12,69),
(20,51,5.37,'2015-01-01','2015-12-31',12,69),
(17,79,9.39,'2015-01-01','2015-12-31',12,69),
(26,17,8.8,'2015-01-01','2015-12-31',12,69),
(17,7,8.77,'2015-01-01','2015-12-31',12,69),
(19,43,8.22,'2015-01-01','2015-12-31',12,69),
(18,87,10.0,'2015-01-01','2015-12-31',12,69),
(28,33,8.37,'2015-01-01','2015-12-31',12,69),
(48,53,5.93,'2015-01-01','2015-12-31',12,69),
(28,135,7.76,'2015-01-01','2015-12-31',12,69),
(42,93,10.09,'2015-01-01','2015-12-31',12,69),
(48,413,6.04,'2015-01-01','2015-12-31',12,69),
(18,39,10.25,'2015-01-01','2015-12-31',12,69),
(28,109,8.96,'2015-01-01','2015-12-31',12,69),
(13,255,9.66,'2015-01-01','2015-12-31',12,69),
(19,29,7.95,'2015-01-01','2015-12-31',12,69),
(21,67,8.99,'2015-01-01','2015-12-31',12,69),
(48,85,8.93,'2015-01-01','2015-12-31',12,69),
(54,63,6.48,'2015-01-01','2015-12-31',12,69),
(51,121,8.07,'2015-01-01','2015-12-31',12,69),
(19,45,9.46,'2015-01-01','2015-12-31',12,69),
(36,3,6.86,'2015-01-01','2015-12-31',12,69),
(46,47,3.55,'2015-01-01','2015-12-31',12,69),
(13,85,7.05,'2015-01-01','2015-12-31',12,69),
(18,67,11.12,'2015-01-01','2015-12-31',12,69),
(20,81,6.46,'2015-01-01','2015-12-31',12,69),
(48,397,8.69,'2015-01-01','2015-12-31',12,69),
(48,185,10.1,'2015-01-01','2015-12-31',12,69),
(20,91,7.5,'2015-01-01','2015-12-31',12,69),
(38,15,4.61,'2015-01-01','2015-12-31',12,69),
(46,29,6.66,'2015-01-01','2015-12-31',12,69),
(48,507,8.4,'2015-01-01','2015-12-31',12,69),
(20,75,5.82,'2015-01-01','2015-12-31',12,69),
(38,1,5.76,'2015-01-01','2015-12-31',12,69),
(1,31,8.1,'2015-01-01','2015-12-31',12,69),
(19,165,8.35,'2015-01-01','2015-12-31',12,69),
(26,93,9.06,'2015-01-01','2015-12-31',12,69),
(48,473,11.03,'2015-01-01','2015-12-31',12,69),
(38,39,5.64,'2015-01-01','2015-12-31',12,69),
(13,111,5.23,'2015-01-01','2015-12-31',12,69),
(26,13,4.8,'2015-01-01','2015-12-31',12,69),
(19,63,6.45,'2015-01-01','2015-12-31',12,69),
(55,25,8.55,'2015-01-01','2015-12-31',12,69),
(5,115,8.5,'2015-01-01','2015-12-31',12,69),
(19,5,7.71,'2015-01-01','2015-12-31',12,69),
(29,15,6.42,'2015-01-01','2015-12-31',12,69),
(55,103,8.17,'2015-01-01','2015-12-31',12,69),
(5,141,7.87,'2015-01-01','2015-12-31',12,69),
(22,49,8.04,'2015-01-01','2015-12-31',12,69),
(55,63,7.79,'2015-01-01','2015-12-31',12,69),
(37,139,7.43,'2015-01-01','2015-12-31',12,69),
(29,67,6.62,'2015-01-01','2015-12-31',12,69),
(48,317,6.35,'2015-01-01','2015-12-31',12,69),
(22,65,9.71,'2015-01-01','2015-12-31',12,69),
(29,101,7.72,'2015-01-01','2015-12-31',12,69),
(40,11,6.63,'2015-01-01','2015-12-31',12,69),
(40,15,6.58,'2015-01-01','2015-12-31',12,69),
(8,59,6.58,'2015-01-01','2015-12-31',12,69),
(29,123,8.38,'2015-01-01','2015-12-31',12,69),
(48,383,5.7,'2015-01-01','2015-12-31',12,69),
(40,137,6.36,'2015-01-01','2015-12-31',12,69),
(29,185,6.23,'2015-01-01','2015-12-31',12,69),
(8,47,3.24,'2015-01-01','2015-12-31',12,69),
(48,487,6.87,'2015-01-01','2015-12-31',12,69),
(8,73,4.96,'2015-01-01','2015-12-31',12,69),
(41,11,8.12,'2015-01-01','2015-12-31',12,69),
(8,119,3.52,'2015-01-01','2015-12-31',12,69),
(48,59,6.66,'2015-01-01','2015-12-31',12,69),
(48,259,6.43,'2015-01-01','2015-12-31',12,69),
(48,315,7.5,'2015-01-01','2015-12-31',12,69),
(40,1,7.49,'2015-01-01','2015-12-31',12,69),
(48,203,8.16,'2015-01-01','2015-12-31',12,69),
(36,95,6.89,'2015-01-01','2015-12-31',12,69),
(48,459,7.79,'2015-01-01','2015-12-31',12,69),
(31,67,7.41,'2015-01-01','2015-12-31',12,69),
(37,129,7.31,'2015-01-01','2015-12-31',12,69),
(38,63,5.63,'2015-01-01','2015-12-31',12,69),
(17,107,8.96,'2015-01-01','2015-12-31',12,69),
(26,49,8.44,'2015-01-01','2015-12-31',12,69),
(37,137,7.14,'2015-01-01','2015-12-31',12,69),
(48,343,8.71,'2015-01-01','2015-12-31',12,69),
(39,41,9.16,'2015-01-01','2015-12-31',12,69),
(48,451,6.42,'2015-01-01','2015-12-31',12,69),
(26,43,6.07,'2015-01-01','2015-12-31',12,69),
(40,33,6.84,'2015-01-01','2015-12-31',12,69),
(18,105,7.65,'2015-01-01','2015-12-31',12,69),
(40,83,6.67,'2015-01-01','2015-12-31',12,69),
(51,710,7.41,'2015-01-01','2015-12-31',12,69),
(36,23,7.19,'2015-01-01','2015-12-31',12,69),
(48,375,6.36,'2015-01-01','2015-12-31',12,69),
(48,79,7.5,'2015-01-01','2015-12-31',12,69),
(16,3,6.76,'2015-01-01','2015-12-31',12,69),
(40,7,5.11,'2015-01-01','2015-12-31',12,69),
(55,45,8.69,'2015-01-01','2015-12-31',12,69),
(18,63,10.56,'2015-01-01','2015-12-31',12,69),
(18,179,9.97,'2015-01-01','2015-12-31',12,69),
(28,15,7.2,'2015-01-01','2015-12-31',12,69),
(46,15,5.4,'2015-01-01','2015-12-31',12,69),
(51,510,9.67,'2015-01-01','2015-12-31',12,69),
(19,117,8.02,'2015-01-01','2015-12-31',12,69),
(20,89,6.23,'2015-01-01','2015-12-31',12,69),
(51,25,8.39,'2015-01-01','2015-12-31',12,69),
(48,341,6.25,'2015-01-01','2015-12-31',12,69),
(27,49,7.17,'2015-01-01','2015-12-31',12,69),
(24,45,8.24,'2015-01-01','2015-12-31',12,69),
(42,73,9.97,'2015-01-01','2015-12-31',12,69),
(37,197,8.6,'2015-01-01','2015-12-31',12,69),
(46,3,7.11,'2015-01-01','2015-12-31',12,69),
(54,1,7.44,'2015-01-01','2015-12-31',12,69),
(37,157,8.31,'2015-01-01','2015-12-31',12,69),
(48,211,4.84,'2015-01-01','2015-12-31',12,69),
(46,121,3.86,'2015-01-01','2015-12-31',12,69),
(17,121,9.28,'2015-01-01','2015-12-31',12,69),
(42,59,8.73,'2015-01-01','2015-12-31',12,69),
(18,69,10.23,'2015-01-01','2015-12-31',12,69),
(42,115,8.6,'2015-01-01','2015-12-31',12,69),
(27,103,6.93,'2015-01-01','2015-12-31',12,69),
(36,1,7.04,'2015-01-01','2015-12-31',12,69),
(20,177,7.72,'2015-01-01','2015-12-31',12,69),
(48,127,8.1,'2015-01-01','2015-12-31',12,69),
(48,319,6.67,'2015-01-01','2015-12-31',12,69),
(28,155,8.11,'2015-01-01','2015-12-31',12,69),
(21,223,9.29,'2015-01-01','2015-12-31',12,69),
(12,41,6.83,'2015-01-01','2015-12-31',12,69),
(1,87,9.21,'2015-01-01','2015-12-31',12,69),
(40,133,7.18,'2015-01-01','2015-12-31',12,69),
(8,39,3.95,'2015-01-01','2015-12-31',12,69),
(28,51,8.48,'2015-01-01','2015-12-31',12,69),
(37,143,7.06,'2015-01-01','2015-12-31',12,69),
(31,47,5.5,'2015-01-01','2015-12-31',12,69),
(19,111,8.37,'2015-01-01','2015-12-31',12,69),
(19,83,7.78,'2015-01-01','2015-12-31',12,69),
(51,93,7.23,'2015-01-01','2015-12-31',12,69),
(47,169,8.26,'2015-01-01','2015-12-31',12,69),
(17,185,9.97,'2015-01-01','2015-12-31',12,69),
(20,93,6.12,'2015-01-01','2015-12-31',12,69),
(31,167,7.6,'2015-01-01','2015-12-31',12,69),
(48,99,7.38,'2015-01-01','2015-12-31',12,69),
(20,79,8.01,'2015-01-01','2015-12-31',12,69),
(21,219,9.07,'2015-01-01','2015-12-31',12,69),
(51,49,7.98,'2015-01-01','2015-12-31',12,69),
(48,11,5.38,'2015-01-01','2015-12-31',12,69),
(13,133,8.04,'2015-01-01','2015-12-31',12,69),
(29,79,8.19,'2015-01-01','2015-12-31',12,69),
(28,69,8.41,'2015-01-01','2015-12-31',12,69),
(26,69,8.32,'2015-01-01','2015-12-31',12,69),
(39,109,9.6,'2015-01-01','2015-12-31',12,69),
(39,149,9.7,'2015-01-01','2015-12-31',12,69),
(5,43,8.56,'2015-01-01','2015-12-31',12,69),
(47,35,7.67,'2015-01-01','2015-12-31',12,69),
(20,63,5.89,'2015-01-01','2015-12-31',12,69),
(55,5,7.21,'2015-01-01','2015-12-31',12,69),
(29,203,7.17,'2015-01-01','2015-12-31',12,69),
(20,199,5.51,'2015-01-01','2015-12-31',12,69),
(51,179,8.65,'2015-01-01','2015-12-31',12,69),
(8,3,3.66,'2015-01-01','2015-12-31',12,69),
(29,135,7.97,'2015-01-01','2015-12-31',12,69),
(51,700,7.16,'2015-01-01','2015-12-31',12,69),
(28,129,9.18,'2015-01-01','2015-12-31',12,69),
(48,41,9.55,'2015-01-01','2015-12-31',12,69),
(40,55,6.71,'2015-01-01','2015-12-31',12,69),
(31,179,8.33,'2015-01-01','2015-12-31',12,69),
(51,97,8.1,'2015-01-01','2015-12-31',12,69),
(21,37,9.52,'2015-01-01','2015-12-31',12,69),
(48,69,7.54,'2015-01-01','2015-12-31',12,69),
(24,11,8.04,'2015-01-01','2015-12-31',12,69),
(17,123,9.03,'2015-01-01','2015-12-31',12,69),
(47,23,8.03,'2015-01-01','2015-12-31',12,69),
(27,101,6.71,'2015-01-01','2015-12-31',12,69),
(18,23,10.19,'2015-01-01','2015-12-31',12,69),
(16,51,6.76,'2015-01-01','2015-12-31',12,69),
(18,149,9.28,'2015-01-01','2015-12-31',12,69),
(22,61,8.03,'2015-01-01','2015-12-31',12,69),
(31,135,5.36,'2015-01-01','2015-12-31',12,69),
(26,73,8.11,'2015-01-01','2015-12-31',12,69),
(38,3,5.92,'2015-01-01','2015-12-31',12,69),
(5,59,8.32,'2015-01-01','2015-12-31',12,69),
(37,81,8.81,'2015-01-01','2015-12-31',12,69),
(19,77,7.7,'2015-01-01','2015-12-31',12,69),
(19,27,7.62,'2015-01-01','2015-12-31',12,69),
(26,85,6.42,'2015-01-01','2015-12-31',12,69),
(26,117,9.59,'2015-01-01','2015-12-31',12,69),
(17,47,10.0,'2015-01-01','2015-12-31',12,69),
(40,73,7.36,'2015-01-01','2015-12-31',12,69),
(47,21,7.82,'2015-01-01','2015-12-31',12,69),
(46,79,6.36,'2015-01-01','2015-12-31',12,69),
(45,39,7.45,'2015-01-01','2015-12-31',12,69),
(31,37,8.1,'2015-01-01','2015-12-31',12,69),
(56,31,4.64,'2015-01-01','2015-12-31',12,69),
(39,153,11.21,'2015-01-01','2015-12-31',12,69),
(39,25,9.42,'2015-01-01','2015-12-31',12,69),
(13,113,9.82,'2015-01-01','2015-12-31',12,69),
(8,91,2.07,'2015-01-01','2015-12-31',12,69),
(27,109,6.94,'2015-01-01','2015-12-31',12,69),
(13,209,8.73,'2015-01-01','2015-12-31',12,69),
(39,37,9.33,'2015-01-01','2015-12-31',12,69),
(12,67,6.94,'2015-01-01','2015-12-31',12,69),
(48,21,8.67,'2015-01-01','2015-12-31',12,69),
(50,19,4.21,'2015-01-01','2015-12-31',12,69),
(19,131,7.38,'2015-01-01','2015-12-31',12,69),
(47,115,8.54,'2015-01-01','2015-12-31',12,69),
(37,89,5.98,'2015-01-01','2015-12-31',12,69),
(18,111,9.47,'2015-01-01','2015-12-31',12,69),
(17,105,8.81,'2015-01-01','2015-12-31',12,69),
(13,35,9.15,'2015-01-01','2015-12-31',12,69),
(16,81,4.28,'2015-01-01','2015-12-31',12,69),
(13,15,8.65,'2015-01-01','2015-12-31',12,69),
(48,51,9.1,'2015-01-01','2015-12-31',12,69),
(54,9,10.71,'2015-01-01','2015-12-31',12,69),
(28,159,9.17,'2015-01-01','2015-12-31',12,69),
(54,19,7.38,'2015-01-01','2015-12-31',12,69),
(12,45,7.95,'2015-01-01','2015-12-31',12,69),
(53,69,6.54,'2015-01-01','2015-12-31',12,69),
(21,237,7.89,'2015-01-01','2015-12-31',12,69),
(26,147,8.62,'2015-01-01','2015-12-31',12,69),
(31,39,7.88,'2015-01-01','2015-12-31',12,69),
(38,47,4.96,'2015-01-01','2015-12-31',12,69),
(37,179,8.88,'2015-01-01','2015-12-31',12,69),
(38,79,4.98,'2015-01-01','2015-12-31',12,69),
(13,261,9.02,'2015-01-01','2015-12-31',12,69),
(29,91,8.25,'2015-01-01','2015-12-31',12,69),
(48,33,5.49,'2015-01-01','2015-12-31',12,69),
(22,83,8.33,'2015-01-01','2015-12-31',12,69),
(48,207,7.83,'2015-01-01','2015-12-31',12,69),
(37,63,9.06,'2015-01-01','2015-12-31',12,69),
(55,87,8.58,'2015-01-01','2015-12-31',12,69),
(48,489,11.41,'2015-01-01','2015-12-31',12,69),
(24,29,8.46,'2015-01-01','2015-12-31',12,69),
(28,139,8.99,'2015-01-01','2015-12-31',12,69),
(45,25,7.53,'2015-01-01','2015-12-31',12,69),
(19,179,8.47,'2015-01-01','2015-12-31',12,69),
(29,51,8.39,'2015-01-01','2015-12-31',12,69),
(53,43,7.22,'2015-01-01','2015-12-31',12,69),
(48,379,9.03,'2015-01-01','2015-12-31',12,69),
(40,57,6.95,'2015-01-01','2015-12-31',12,69),
(17,5,9.44,'2015-01-01','2015-12-31',12,69),
(1,111,8.38,'2015-01-01','2015-12-31',12,69),
(13,19,8.45,'2015-01-01','2015-12-31',12,69),
(48,45,5.73,'2015-01-01','2015-12-31',12,69),
(20,39,5.55,'2015-01-01','2015-12-31',12,69),
(55,105,8.85,'2015-01-01','2015-12-31',12,69),
(31,183,5.94,'2015-01-01','2015-12-31',12,69),
(48,193,7.14,'2015-01-01','2015-12-31',12,69),
(20,83,5.25,'2015-01-01','2015-12-31',12,69),
(48,233,5.4,'2015-01-01','2015-12-31',12,69),
(29,81,8.24,'2015-01-01','2015-12-31',12,69),
(21,35,8.46,'2015-01-01','2015-12-31',12,69),
(20,173,8.14,'2015-01-01','2015-12-31',12,69),
(27,113,5.75,'2015-01-01','2015-12-31',12,69),
(28,13,7.64,'2015-01-01','2015-12-31',12,69),
(20,175,6.01,'2015-01-01','2015-12-31',12,69),
(56,11,2.99,'2015-01-01','2015-12-31',12,69),
(13,143,8.33,'2015-01-01','2015-12-31',12,69),
(48,389,4.3,'2015-01-01','2015-12-31',12,69),
(17,51,9.14,'2015-01-01','2015-12-31',12,69),
(31,79,6.91,'2015-01-01','2015-12-31',12,69),
(40,43,5.61,'2015-01-01','2015-12-31',12,69),
(13,149,8.51,'2015-01-01','2015-12-31',12,69),
(18,177,9.03,'2015-01-01','2015-12-31',12,69),
(31,95,6.98,'2015-01-01','2015-12-31',12,69),
(54,29,9.75,'2015-01-01','2015-12-31',12,69),
(31,17,5.31,'2015-01-01','2015-12-31',12,69),
(20,9,6.42,'2015-01-01','2015-12-31',12,69),
(22,73,8.15,'2015-01-01','2015-12-31',12,69),
(48,89,10.49,'2015-01-01','2015-12-31',12,69),
(19,139,8.62,'2015-01-01','2015-12-31',12,69),
(31,159,7.46,'2015-01-01','2015-12-31',12,69),
(18,107,10.05,'2015-01-01','2015-12-31',12,69),
(18,25,8.55,'2015-01-01','2015-12-31',12,69),
(5,45,9.47,'2015-01-01','2015-12-31',12,69),
(18,157,9.74,'2015-01-01','2015-12-31',12,69),
(39,21,9.93,'2015-01-01','2015-12-31',12,69),
(48,165,7.17,'2015-01-01','2015-12-31',12,69),
(39,81,10.39,'2015-01-01','2015-12-31',12,69),
(48,269,5.81,'2015-01-01','2015-12-31',12,69),
(39,43,8.79,'2015-01-01','2015-12-31',12,69),
(17,19,8.79,'2015-01-01','2015-12-31',12,69),
(35,19,3.42,'2015-01-01','2015-12-31',12,69),
(40,125,7.34,'2015-01-01','2015-12-31',12,69),
(20,155,7.48,'2015-01-01','2015-12-31',12,69),
(13,11,7.42,'2015-01-01','2015-12-31',12,69),
(48,421,5.99,'2015-01-01','2015-12-31',12,69),
(27,91,6.41,'2015-01-01','2015-12-31',12,69),
(6,77,12.96,'2015-01-01','2015-12-31',12,69),
(19,123,8.02,'2015-01-01','2015-12-31',12,69),
(38,41,5.8,'2015-01-01','2015-12-31',12,69),
(51,770,7.95,'2015-01-01','2015-12-31',12,69),
(36,101,5.62,'2015-01-01','2015-12-31',12,69),
(18,47,8.8,'2015-01-01','2015-12-31',12,69),
(40,105,7.63,'2015-01-01','2015-12-31',12,69),
(5,53,8.86,'2015-01-01','2015-12-31',12,69),
(18,53,10.16,'2015-01-01','2015-12-31',12,69),
(13,213,5.73,'2015-01-01','2015-12-31',12,69),
